,Código da Rede,Rede,Código da Etapa,Etapa,Código da GRE,GRE,Código do Município,Município,Código da Escola,Escola,Edição,Proficiência Média,Desvio Padrão,Padrão de Desempenho,Elementar I,Elementar II,Básico,Desejável,Estudantes Previstos,Estudantes Efetivos,Percentual de Participação
4862,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2607307,IPUBI,26004496,ESCOLA MUNICIPAL ANGELO SAMPAIO,2015,199.0,"42,9",Básico,"9,1","45,5","18,2","27,3",11,11,"100,0"
4863,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2607307,IPUBI,26004534,ESCOLA MUL AMERICO PEREIRA DE SA,2015,174.0,"35,1",Elementar II,"25,0","33,3","33,3","8,3",14,12,"85,7"
4864,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2607307,IPUBI,26004615,ESCOLA MUL AURELIANO MANOEL DE MACEDO,2015,197.6,"37,0",Básico,"8,7","26,1","39,1","26,1",23,23,"100,0"
4865,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2607307,IPUBI,26004690,ESCOLA MUNICIPAL MANOEL IDALINO TAVARES,2015,176.4,"11,3",Elementar II,"0,0","83,3","16,7","0,0",6,6,"100,0"
4866,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2607307,IPUBI,26004704,ESCOLA MUNICIPAL SANTO ANTONIO,2015,162.2,"35,3",Elementar II,"50,0","12,5","37,5","0,0",9,8,"88,9"
4867,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2607307,IPUBI,26004720,ESCOLA MUNICIPAL SAO GERALDO,2015,199.8,"43,5",Básico,"11,1","44,4","11,1","33,3",11,9,"81,8"
4868,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2607307,IPUBI,26004747,ESCOLA MUNICIPAL TIRADENTES,2015,169.5,"24,5",Elementar II,"0,0","71,4","28,6","0,0",7,7,"100,0"
4869,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2607307,IPUBI,26004755,ESCOLA MUNICIPAL PEQUENO PRINCIPE,2015,207.8,"49,9",Básico,"13,9","22,7","21,8","41,6",255,238,"93,3"
4870,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2607307,IPUBI,26004801,GRUPO ESC MUL ANGELO AFRO DE OLIVEIRA,2015,233.9,"42,9",Desejável,"0,0","25,0","16,7","58,3",12,12,"100,0"
4871,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2607307,IPUBI,26004828,GRUPO ESC MUL MANUEL MOREIRA DA COSTA,2015,181.7,"29,6",Elementar II,"10,0","50,0","30,0","10,0",11,10,"90,9"
4872,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2607307,IPUBI,26004836,ESC MUL GERALDO JOSE RODOVALHO DE CARVALHO,2015,160.4,"35,3",Elementar II,"36,4","36,4","18,2","9,1",27,22,"81,5"
4873,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2607307,IPUBI,26004844,ESCOLA MUNICIPAL JOSE DA SILVA,2015,200.9,"46,7",Básico,"15,4","30,8","23,1","30,8",15,13,"86,7"
4874,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2607307,IPUBI,26004852,ESCOLA MUNICIPAL FRANCISCO CARNEIRO DE ANDRADE,2015,198.3,"52,5",Básico,"20,8","20,8","25,0","33,3",27,24,"88,9"
4875,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2607307,IPUBI,26004860,ESCOLA MUNICIPAL ADELINO CALU,2015,202.6,"28,6",Básico,"0,0","28,6","42,9","28,6",7,7,"100,0"
4876,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2607307,IPUBI,26004879,ESCOLA MUL ANTONIO CRISPIM DE MELO,2015,149.6,"29,5",Elementar I,"66,7","16,7","16,7","0,0",5,6,"100,0"
4877,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2607307,IPUBI,26004917,GR ESC MUL MANOEL ATANAZIO DO NASCIMENTO,2015,185.0,"25,8",Elementar II,"8,3","41,7","41,7","8,3",15,12,"80,0"
4878,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2607307,IPUBI,26004933,ESC MUL AURELIANO RODRIGUES DA SILVA,2015,166.1,"33,6",Elementar II,"33,3","33,3","26,7","6,7",16,15,"93,8"
4879,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2607307,IPUBI,26004976,ESC MUL 1º E 2º G PEDRO VICENTE DE SOUZA,2015,183.8,"44,3",Elementar II,"23,4","33,0","21,6","22,0",230,218,"94,8"
4880,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2607307,IPUBI,26004984,ESCOLA MUL JESUS PEQUENINO,2015,144.5,"26,6",Elementar I,"33,3","66,7","0,0","0,0",5,3,"60,0"
4881,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2607307,IPUBI,26004992,ESCOLA MUNICIPAL PRINCESA ISABEL,2015,191.0,"54,1",Básico,"11,1","55,6","11,1","22,2",9,9,"100,0"
4882,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2607307,IPUBI,26005018,ESCOLA MUNICIPAL SANTA RITA DE CASSIA,2015,169.8,"24,8",Elementar II,"28,6","42,9","28,6","0,0",5,7,"100,0"
4883,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2607307,IPUBI,26005026,ESCOLA MUNICIPAL SAO CRISTOVAO,2015,163.8,"29,7",Elementar II,"33,3","41,7","16,7","8,3",15,12,"80,0"
4884,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2607307,IPUBI,26133239,ESCOLA MUNICIPAL SANTA INES,2015,161.8,"46,7",Elementar II,"50,0","25,0","12,5","12,5",8,8,"100,0"
4885,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2607307,IPUBI,26133257,ESCOLA MUNICIPAL PADRE CICERO,2015,186.3,"14,2",Básico,"0,0","33,3","66,7","0,0",5,3,"60,0"
4886,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2607307,IPUBI,26166445,ESC MUL MARIANO BARBOSA DOS SANTOS,2015,239.3,"35,2",Desejável,"0,0","0,0","28,6","71,4",7,7,"100,0"
4887,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26005093,ESC MUNICIPAL MANOEL DELMONDES DE ARAUJO,2015,166.5,"43,3",Elementar II,"33,3","46,7","6,7","13,3",15,15,"100,0"
4888,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26005212,ESCOLA MUNICIPAL MANOEL BANDEIRA I,2015,172.8,"26,0",Elementar II,"16,7","50,0","33,3","0,0",6,6,"100,0"
4889,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26005271,ESCOLA MUNICIPAL SAO JOAO BATISTA,2015,194.4,"12,9",Básico,"0,0","20,0","80,0","0,0",6,5,"83,3"
4890,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26005298,ESCOLA MUNICIPAL SAO SEBASTIAO,2015,162.8,"44,2",Elementar II,"44,9","30,4","13,0","11,6",111,69,"62,2"
4891,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26005336,ESCOLA MUNICIPAL SANTO AGOSTINHO II,2015,165.6,"34,4",Elementar II,"30,8","30,8","30,8","7,7",19,13,"68,4"
4892,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26005344,ESCOLA MUNICIPAL SANTO REIS,2015,168.3,"13,8",Elementar II,"14,3","85,7","0,0","0,0",8,7,"87,5"
4893,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26005379,ESCOLA MUNICIPAL SITIO ILHA DA ROCA,2015,142.4,"19,3",Elementar I,"85,7","14,3","0,0","0,0",8,7,"87,5"
4894,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26005387,ESCOLA MUNICIPAL SAO CRISTOVAO,2015,181.1,"31,6",Elementar II,"18,2","45,5","18,2","18,2",12,11,"91,7"
4895,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26005476,ESCOLA MUNICIPAL JOAQUIM ANGELIM FILHO,2015,170.9,"44,9",Elementar II,"40,0","12,5","30,0","17,5",42,40,"95,2"
4896,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26005638,ESCOLA RURAL OURICURI,2015,165.1,"44,5",Elementar II,"42,2","31,1","15,6","11,1",49,45,"91,8"
4897,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26005700,ESCOLA MUL JOSE IDALINO DO REGO BARROS,2015,182.1,"30,2",Elementar II,"12,5","25,0","50,0","12,5",6,8,"100,0"
4898,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26005719,PROFESSORA MARIA DAS GRACAS TIMES PIMENTEL E SILVA,2015,172.8,"44,3",Elementar II,"29,4","39,7","16,2","14,7",70,68,"97,1"
4899,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26005727,GRUPO ESCOLAR LINDINALVA ALENCAR LINS,2015,173.5,"19,2",Elementar II,"20,0","60,0","20,0","0,0",6,5,"83,3"
4900,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26005751,ESCOLA MUNICIPAL MARIA MUNIZ BEZERRA,2015,157.8,"47,4",Elementar II,"44,4","16,7","33,3","5,6",21,18,"85,7"
4901,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26005760,GRUPO ESCOLAR POVOADO EXTREMA,2015,149.4,"26,8",Elementar I,"69,4","16,7","13,9","0,0",45,36,"80,0"
4902,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26005913,ESCOLA ANTONIO IZIDIO DE LIMA,2015,238.8,"47,5",Desejável,"0,0","25,0","0,0","75,0",6,4,"66,7"
4903,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26006057,ESCOLA MUNICIPAL DA CHAPADA DOS SEVEROS,2015,143.8,"18,2",Elementar I,"50,0","50,0","0,0","0,0",9,6,"66,7"
4904,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26006219,ESC MUL FRANCISCO GERALDO GRANJA MUNIZ,2015,208.6,"26,6",Básico,"0,0","0,0","75,0","25,0",7,4,"57,1"
4905,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26006227,GRUPO ESCOLAR FRANCISCO GOMES MONTEIRO,2015,191.9,"42,8",Básico,"22,7","18,2","40,9","18,2",23,22,"95,7"
4906,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26006235,ESCOLA MUL FRANCISCO RAIMUNDO SOUZA,2015,154.7,"16,5",Elementar II,"33,3","66,7","0,0","0,0",9,6,"66,7"
4907,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26006324,GRUPO ESCOLAR MARTILIANO R DOS SANTOS,2015,150.6,-,Elementar II,"0,0","100,0","0,0","0,0",7,1,"14,3"
4908,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26006332,ESCOLA MUNICIPAL MINERVINO DAMASCENO COELHO,2015,175.0,"42,9",Elementar II,"30,8","34,1","19,8","15,4",101,91,"90,1"
4909,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26006359,GRUPO ESCOLAR PAULO BEZERRA LINS,2015,195.7,"34,5",Básico,"0,0","50,0","16,7","33,3",7,6,"85,7"
4910,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26006375,GRUPO ESCOLAR RAIMUNDO PEREIRA DO VALE,2015,226.3,-,Desejável,"0,0","0,0","0,0","100,0",5,1,"20,0"
4911,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26006421,ESCOLA MUL SEBASTIAO MELQUIADES DA SILVA,2015,167.1,"33,7",Elementar II,"38,1","31,0","28,6","2,4",55,42,"76,4"
4912,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26006480,GRUPO ESC PACIFICO RODRIGUES DA SILVA,2015,172.5,"26,5",Elementar II,"25,0","50,0","25,0","0,0",11,8,"72,7"
4913,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26006502,ESCOLA MUL ALEXANDRE GALDINO ARAUJO,2015,140.6,"28,1",Elementar I,"60,0","40,0","0,0","0,0",5,5,"100,0"
4914,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26006588,ESCOLA MUNICIPAL DIONISIO ALVES FEITOSA,2015,176.1,"23,2",Elementar II,"12,5","50,0","37,5","0,0",6,8,"100,0"
4915,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26006596,ESCOLA MUNICIPAL DO SITIO LAVA ROUPA,2015,143.9,"14,7",Elementar I,"66,7","33,3","0,0","0,0",5,6,"100,0"
4916,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26006600,GRUPO ESCOLAR DR ULISSES GUIMARAES,2015,150.2,"27,6",Elementar II,"55,2","31,0","13,8","0,0",34,29,"85,3"
4917,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26006634,ESCOLA MUL FELIX PEREIRA,2015,217.5,"43,8",Básico,"0,0","37,5","12,5","50,0",9,8,"88,9"
4918,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26006669,ESCOLA MUNICIPAL HELENA BARRETO ALENCAR,2015,159.8,"31,1",Elementar II,"62,5","12,5","25,0","0,0",8,8,"100,0"
4919,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26006740,ESCOLA MUNICIPAL JORGE BARBOSA LEITE,2015,162.1,"23,6",Elementar II,"28,6","57,1","14,3","0,0",5,7,"100,0"
4920,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26006790,ESCOLA MUNICIPAL JOSE IZIDIO LOPES,2015,164.8,"37,0",Elementar II,"33,3","44,4","11,1","11,1",8,9,"100,0"
4921,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26006901,ESCOLA MUNICIPAL SEBASTIAO R DA SILVA,2015,138.5,"22,8",Elementar I,"66,7","33,3","0,0","0,0",7,6,"85,7"
4922,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26006928,ESCOLA MUNICIPAL TEODORO FELIX,2015,207.0,"53,6",Básico,"16,7","16,7","33,3","33,3",15,6,"40,0"
4923,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26006995,ESCOLA MUNICIPAL SAO LUIZ,2015,163.4,"42,2",Elementar II,"42,9","14,3","42,9","0,0",9,7,"77,8"
4924,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26007029,GINASIO MUNICIPAL ALTINA MARIA DE ALMEIDA,2015,146.3,"35,2",Elementar I,"71,2","16,9","5,1","6,8",74,59,"79,7"
4925,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26007037,GINASIO MUNICIPAL SAO PEDRO,2015,158.5,"36,2",Elementar II,"48,4","31,3","10,9","9,4",72,64,"88,9"
4926,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26007045,GRUPO ESCOLAR PEDRO TELES DE OLIVEIRA,2015,216.6,"45,9",Básico,"12,5","6,3","31,3","50,0",16,16,"100,0"
4927,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26007142,ESCOLA MUNICIPAL PE PEDRO MODESTO FERRAZ,2015,130.6,"13,6",Elementar I,"100,0","0,0","0,0","0,0",20,13,"65,0"
4928,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26007150,ESCOLA MUNICIPAL TOME LOPES,2015,198.3,"45,9",Básico,"0,0","50,0","33,3","16,7",5,6,"100,0"
4929,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26007320,GRUPO ESCOLAR JOSE NICOLAU DE SOUZA,2015,213.4,"47,2",Básico,"0,0","25,0","25,0","50,0",5,4,"80,0"
4930,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26142902,ESCOLA MUNICIPAL ANISIO COELHO,2015,169.4,"37,9",Elementar II,"31,7","41,5","17,1","9,8",54,41,"75,9"
4931,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26143569,COLEGIO DOUTOR JOSE CORIOLANO SOBRINHO,2015,160.4,"31,6",Elementar II,"42,2","34,4","21,9","1,6",73,64,"87,7"
4932,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26152096,ESC MUL GALDENCIO ALVES,2015,142.3,"28,4",Elementar I,"66,7","20,0","13,3","0,0",42,45,"100,0"
4933,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26152100,ESC MUL MOYSES MENDES DA COSTA,2015,188.4,"48,4",Básico,"25,0","25,0","15,9","34,1",61,44,"72,1"
4934,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2609907,OURICURI,26183161,MARIA GORETE MODESTO SOARES,2015,179.9,"36,7",Elementar II,"22,2","27,8","36,1","13,9",39,36,"92,3"
4935,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2612455,SANTA CRUZ,26005263,ESCOLA MUNICIPAL SAO FRANCISCO DE ASSIS,2015,137.7,"25,9",Elementar I,"63,6","36,4","0,0","0,0",10,11,"100,0"
4936,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2612455,SANTA CRUZ,26005743,ESC MUL HONORATO DE SOUZA MENDES,2015,186.4,"39,5",Básico,"5,0","55,0","15,0","25,0",20,20,"100,0"
4937,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2612455,SANTA CRUZ,26006006,GRUPO ESC BENEVIDES PIMENTEL DE ALENCAR,2015,165.3,"28,3",Elementar II,"44,4","33,3","22,2","0,0",10,9,"90,0"
4938,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2612455,SANTA CRUZ,26007533,ESCOLA MUNICIPAL JOAO MARQUES COELHO,2015,164.5,"17,9",Elementar II,"25,0","50,0","25,0","0,0",6,4,"66,7"
4939,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2612455,SANTA CRUZ,26007550,ESCOLA MUNICIPAL AMANCIO DE OLIVEIRA,2015,204.7,"35,3",Básico,"0,0","25,0","25,0","50,0",5,4,"80,0"
4940,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2612455,SANTA CRUZ,26007673,ESCOLA MUNICIPAL DUQUE DE CAXIAS,2015,136.9,"20,0",Elementar I,"71,4","28,6","0,0","0,0",6,7,"100,0"
4941,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2612455,SANTA CRUZ,26007681,ESCOLA MUL JOAO TIBURCIO DA SILVEIRA,2015,171.7,"47,0",Elementar II,"40,9","22,7","18,2","18,2",23,22,"95,7"
4942,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2612455,SANTA CRUZ,26007770,GRUPO ESCOLAR FAZENDA PIRANHA,2015,199.8,"34,1",Básico,"11,1","22,2","33,3","33,3",10,9,"90,0"
4943,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2612455,SANTA CRUZ,26007797,GRUPO ESCOLAR ANTONIO FLORESTA,2015,180.2,"39,9",Elementar II,"25,0","25,0","25,0","25,0",5,4,"80,0"
4944,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2612455,SANTA CRUZ,26007800,GRUPO ESCOLAR CLAUDEMIRO ALVES GUIMARAES,2015,153.8,"47,3",Elementar II,"64,3","14,3","7,1","14,3",14,14,"100,0"
4945,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2612455,SANTA CRUZ,26007819,GRUPO ESCOLAR DR SERGIO FIGUEIREDO,2015,186.5,"42,1",Básico,"21,3","30,9","22,3","25,5",107,94,"87,9"
4946,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2612455,SANTA CRUZ,26007940,GRUPO ESCOLAR ALEXANDRE GOMES FARIAS,2015,176.7,"40,0",Elementar II,"22,2","33,3","33,3","11,1",9,9,"100,0"
4947,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2612455,SANTA CRUZ,26007959,GRUPO ESCOLAR ALICE PEREIRA BARBOSA,2015,143.6,"19,4",Elementar I,"71,4","28,6","0,0","0,0",7,7,"100,0"
4948,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2612455,SANTA CRUZ,26181843,ESPACO EDUCATIVO PEDRO SIRINO DA SILVA,2015,180.3,"45,7",Elementar II,"32,0","28,0","28,0","12,0",26,25,"96,2"
4949,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2612455,SANTA CRUZ,26184885,ESCOLA EDUCANDARIO JOAO CORDEIRO DE MELO,2015,189.0,"43,3",Básico,"21,2","27,3","25,8","25,8",68,66,"97,1"
4950,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2612554,SANTA FILOMENA,26006448,ESCOLA MUL HERMILIO RODRIGUES DE CASTRO,2015,188.1,"21,7",Básico,"0,0","50,0","33,3","16,7",6,6,"100,0"
4951,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2612554,SANTA FILOMENA,26006618,ESCOLA MUL ELESBAO DELMONDES TEIXEIRA,2015,141.2,"27,7",Elementar I,"62,5","37,5","0,0","0,0",8,8,"100,0"
4952,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2612554,SANTA FILOMENA,26007169,ESCOLA MUL FRANCISCO AGOSTINHO DE MELO,2015,176.2,"47,0",Elementar II,"40,0","0,0","60,0","0,0",5,5,"100,0"
4953,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2612554,SANTA FILOMENA,26007207,ESC MUNICIPAL GERALDO GOMES DOS SANTOS,2015,161.8,"26,3",Elementar II,"36,4","45,5","18,2","0,0",10,11,"100,0"
4954,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2612554,SANTA FILOMENA,26007339,ESCOLA MUL JOSE BERNADINO FILHO,2015,172.8,"49,7",Elementar II,"24,0","48,0","12,0","16,0",25,25,"100,0"
4955,2,MUNICIPAL,5,4ª SÉRIE / 5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2612554,SANTA FILOMENA,26007380,ESCOLA MUNICIPAL JOSE HORACIO DE MELO,2015,198.4,"42,4",Básico,"12,5","28,6","28,6","30,4",56,56,"100,0"
